snapshot_date,product_id,warehouse,units_on_hand
2025-03-26,47,Central,79
2025-03-26,48,West,20
2025-03-26,48,East,78
2025-03-26,48,Central,475
2025-03-26,49,West,165
2025-03-26,49,East,305
2025-03-26,49,Central,26
2025-03-26,50,West,396
2025-03-26,50,East,477
2025-03-26,50,Central,320
2025-03-26,51,West,315
2025-03-26,51,East,431
2025-03-26,51,Central,338
2025-03-26,52,West,154
2025-03-26,52,East,251
2025-03-26,52,Central,404
2025-03-26,53,West,293
2025-03-26,53,East,281
2025-03-26,53,Central,183
2025-03-26,54,West,37
2025-03-26,54,East,401
2025-03-26,54,Central,362
2025-03-26,55,West,162
2025-03-26,55,East,269
2025-03-26,55,Central,112
2025-03-26,56,West,489
2025-03-26,56,East,94
2025-03-26,56,Central,266
2025-03-26,57,West,34
2025-03-26,57,East,402
2025-03-26,57,Central,258
2025-03-26,58,West,81
2025-03-26,58,East,212
2025-03-26,58,Central,278
2025-03-26,59,West,274
2025-03-26,59,East,206
2025-03-26,59,Central,47
2025-03-26,60,West,178
2025-03-26,60,East,113
2025-03-26,60,Central,452
2025-03-26,61,West,109
2025-03-26,61,East,339
2025-03-26,61,Central,169
2025-03-26,62,West,169
2025-03-26,62,East,184
2025-03-26,62,Central,150
2025-03-26,63,West,111
2025-03-26,63,East,486
2025-03-26,63,Central,385
2025-03-26,64,West,316
2025-03-26,64,East,271
2025-03-26,64,Central,243
2025-03-26,65,West,287
2025-03-26,65,East,421
2025-03-26,65,Central,385
2025-03-26,66,West,332
2025-03-26,66,East,4
2025-03-26,66,Central,58
2025-03-26,67,West,342
2025-03-26,67,East,177
2025-03-26,67,Central,228
2025-03-26,68,West,123
2025-03-26,68,East,463
2025-03-26,68,Central,328
2025-03-26,69,West,314
2025-03-26,69,East,470
2025-03-26,69,Central,318
2025-03-26,70,West,124
2025-03-26,70,East,490
2025-03-26,70,Central,20
2025-03-26,71,West,349
2025-03-26,71,East,453
2025-03-26,71,Central,164
2025-03-26,72,West,195
2025-03-26,72,East,468
2025-03-26,72,Central,407
2025-03-26,73,West,483
2025-03-26,73,East,58
2025-03-26,73,Central,197
2025-03-26,74,West,131
2025-03-26,74,East,276
2025-03-26,74,Central,370
2025-03-26,75,West,144
2025-03-26,75,East,12
2025-03-26,75,Central,466
2025-03-26,76,West,264
2025-03-26,76,East,420
2025-03-26,76,Central,394
2025-03-26,77,West,191
2025-03-26,77,East,263
2025-03-26,77,Central,411
2025-03-26,78,West,260
2025-03-26,78,East,228
2025-03-26,78,Central,249
2025-03-26,79,West,22
2025-03-26,79,East,151
2025-03-26,79,Central,459
2025-03-26,80,West,333
2025-03-26,80,East,98
2025-03-26,80,Central,164
2025-03-26,81,West,263
2025-03-26,81,East,42
2025-03-26,81,Central,485
2025-03-26,82,West,49
2025-03-26,82,East,85
2025-03-26,82,Central,497
2025-03-26,83,West,489
2025-03-26,83,East,395
2025-03-26,83,Central,275
2025-03-26,84,West,273
2025-03-26,84,East,3
2025-03-26,84,Central,320
2025-03-26,85,West,33
2025-03-26,85,East,107
2025-03-26,85,Central,343
2025-03-26,86,West,322
2025-03-26,86,East,396
2025-03-26,86,Central,109
2025-03-26,87,West,442
2025-03-26,87,East,350
2025-03-26,87,Central,217
2025-03-26,88,West,427
2025-03-26,88,East,53
2025-03-26,88,Central,105
2025-03-26,89,West,275
2025-03-26,89,East,424
2025-03-26,89,Central,359
2025-03-26,90,West,449
2025-03-26,90,East,499
2025-03-26,90,Central,379
2025-04-25,1,West,396
2025-04-25,1,East,222
2025-04-25,1,Central,331
2025-04-25,2,West,418
2025-04-25,2,East,481
2025-04-25,2,Central,36
2025-04-25,3,West,382
2025-04-25,3,East,351
2025-04-25,3,Central,78
2025-04-25,4,West,12
2025-04-25,4,East,235
2025-04-25,4,Central,367
2025-04-25,5,West,169
2025-04-25,5,East,19
2025-04-25,5,Central,44
2025-04-25,6,West,37
2025-04-25,6,East,27
2025-04-25,6,Central,91
2025-04-25,7,West,406
2025-04-25,7,East,128
2025-04-25,7,Central,285
2025-04-25,8,West,36
2025-04-25,8,East,294
2025-04-25,8,Central,420
2025-04-25,9,West,116
2025-04-25,9,East,466
2025-04-25,9,Central,132
2025-04-25,10,West,208
2025-04-25,10,East,198
2025-04-25,10,Central,230
2025-04-25,11,West,322
2025-04-25,11,East,207
2025-04-25,11,Central,221
2025-04-25,12,West,161
2025-04-25,12,East,8
2025-04-25,12,Central,199
2025-04-25,13,West,344
2025-04-25,13,East,60
2025-04-25,13,Central,273
2025-04-25,14,West,3
2025-04-25,14,East,328
2025-04-25,14,Central,368
2025-04-25,15,West,316
2025-04-25,15,East,32
2025-04-25,15,Central,387
2025-04-25,16,West,381
2025-04-25,16,East,299
2025-04-25,16,Central,23
2025-04-25,17,West,358
2025-04-25,17,East,434
2025-04-25,17,Central,37
2025-04-25,18,West,183
2025-04-25,18,East,475
2025-04-25,18,Central,257
2025-04-25,19,West,54
2025-04-25,19,East,148
2025-04-25,19,Central,402
2025-04-25,20,West,351
2025-04-25,20,East,154
2025-04-25,20,Central,310
2025-04-25,21,West,44
2025-04-25,21,East,144
2025-04-25,21,Central,391
2025-04-25,22,West,474
2025-04-25,22,East,224
2025-04-25,22,Central,195
2025-04-25,23,West,202
2025-04-25,23,East,420
2025-04-25,23,Central,338
2025-04-25,24,West,15
2025-04-25,24,East,242
2025-04-25,24,Central,80
2025-04-25,25,West,273
2025-04-25,25,East,112
2025-04-25,25,Central,69
2025-04-25,26,West,382
2025-04-25,26,East,200
2025-04-25,26,Central,407
2025-04-25,27,West,408
2025-04-25,27,East,434
2025-04-25,27,Central,279
2025-04-25,28,West,151
2025-04-25,28,East,491
2025-04-25,28,Central,324
2025-04-25,29,West,73
2025-04-25,29,East,152
2025-04-25,29,Central,346
2025-04-25,30,West,454
2025-04-25,30,East,468
2025-04-25,30,Central,494
2025-04-25,31,West,407
2025-04-25,31,East,443
2025-04-25,31,Central,373
2025-04-25,32,West,331
2025-04-25,32,East,191
2025-04-25,32,Central,490
2025-04-25,33,West,486
2025-04-25,33,East,5
2025-04-25,33,Central,283
2025-04-25,34,West,447
2025-04-25,34,East,284
2025-04-25,34,Central,72
2025-04-25,35,West,63
2025-04-25,35,East,21
2025-04-25,35,Central,2
2025-04-25,36,West,293
2025-04-25,36,East,305
2025-04-25,36,Central,201
2025-04-25,37,West,275
2025-04-25,37,East,280
2025-04-25,37,Central,484
2025-04-25,38,West,43
2025-04-25,38,East,156
2025-04-25,38,Central,107
2025-04-25,39,West,383
2025-04-25,39,East,379
2025-04-25,39,Central,462
2025-04-25,40,West,371
2025-04-25,40,East,176
2025-04-25,40,Central,108
2025-04-25,41,West,211
2025-04-25,41,East,463
2025-04-25,41,Central,330
2025-04-25,42,West,435
2025-04-25,42,East,262
2025-04-25,42,Central,72
2025-04-25,43,West,82
2025-04-25,43,East,94
2025-04-25,43,Central,113
2025-04-25,44,West,315
2025-04-25,44,East,427
2025-04-25,44,Central,129
2025-04-25,45,West,99
2025-04-25,45,East,58
2025-04-25,45,Central,92
2025-04-25,46,West,343
2025-04-25,46,East,409
2025-04-25,46,Central,290
2025-04-25,47,West,436
2025-04-25,47,East,27
2025-04-25,47,Central,435
2025-04-25,48,West,384
2025-04-25,48,East,477
2025-04-25,48,Central,281
2025-04-25,49,West,236
2025-04-25,49,East,330
2025-04-25,49,Central,281
2025-04-25,50,West,37
2025-04-25,50,East,148
2025-04-25,50,Central,343
2025-04-25,51,West,34
2025-04-25,51,East,128
2025-04-25,51,Central,50
2025-04-25,52,West,101
2025-04-25,52,East,371
2025-04-25,52,Central,297
2025-04-25,53,West,249
2025-04-25,53,East,487
2025-04-25,53,Central,169
2025-04-25,54,West,182
2025-04-25,54,East,65
2025-04-25,54,Central,343
2025-04-25,55,West,335
2025-04-25,55,East,120
2025-04-25,55,Central,51
2025-04-25,56,West,145
2025-04-25,56,East,317
2025-04-25,56,Central,35
2025-04-25,57,West,460
2025-04-25,57,East,99
2025-04-25,57,Central,162
2025-04-25,58,West,248
2025-04-25,58,East,230
2025-04-25,58,Central,168
2025-04-25,59,West,315
2025-04-25,59,East,337
2025-04-25,59,Central,156
2025-04-25,60,West,355
2025-04-25,60,East,299
2025-04-25,60,Central,78
2025-04-25,61,West,289
2025-04-25,61,East,290
2025-04-25,61,Central,186
2025-04-25,62,West,413
2025-04-25,62,East,161
2025-04-25,62,Central,490
2025-04-25,63,West,219
2025-04-25,63,East,86
2025-04-25,63,Central,2
2025-04-25,64,West,160
2025-04-25,64,East,126
2025-04-25,64,Central,402
2025-04-25,65,West,113
2025-04-25,65,East,364
2025-04-25,65,Central,378
2025-04-25,66,West,328
2025-04-25,66,East,223
2025-04-25,66,Central,141
2025-04-25,67,West,430
2025-04-25,67,East,184
2025-04-25,67,Central,68
2025-04-25,68,West,347
2025-04-25,68,East,375
2025-04-25,68,Central,169
2025-04-25,69,West,449
2025-04-25,69,East,245
2025-04-25,69,Central,236
2025-04-25,70,West,228
2025-04-25,70,East,183
2025-04-25,70,Central,396
2025-04-25,71,West,156
2025-04-25,71,East,249
2025-04-25,71,Central,282
2025-04-25,72,West,55
2025-04-25,72,East,89
2025-04-25,72,Central,330
2025-04-25,73,West,310
2025-04-25,73,East,41
2025-04-25,73,Central,430
2025-04-25,74,West,143
2025-04-25,74,East,439
2025-04-25,74,Central,423
2025-04-25,75,West,71
2025-04-25,75,East,456
2025-04-25,75,Central,275
2025-04-25,76,West,100
2025-04-25,76,East,134
2025-04-25,76,Central,375
2025-04-25,77,West,453
2025-04-25,77,East,320
2025-04-25,77,Central,39
2025-04-25,78,West,372
2025-04-25,78,East,38
2025-04-25,78,Central,456
2025-04-25,79,West,9
2025-04-25,79,East,434
2025-04-25,79,Central,259
2025-04-25,80,West,323
2025-04-25,80,East,15
2025-04-25,80,Central,416
2025-04-25,81,West,297
2025-04-25,81,East,296
2025-04-25,81,Central,207
2025-04-25,82,West,393
2025-04-25,82,East,302
2025-04-25,82,Central,108
2025-04-25,83,West,464
2025-04-25,83,East,18
2025-04-25,83,Central,282
2025-04-25,84,West,133
2025-04-25,84,East,278
2025-04-25,84,Central,457
2025-04-25,85,West,276
2025-04-25,85,East,241
2025-04-25,85,Central,334
2025-04-25,86,West,396
2025-04-25,86,East,76
2025-04-25,86,Central,187
2025-04-25,87,West,200
2025-04-25,87,East,114
2025-04-25,87,Central,456
2025-04-25,88,West,395
2025-04-25,88,East,301
2025-04-25,88,Central,375
2025-04-25,89,West,438
2025-04-25,89,East,148
2025-04-25,89,Central,68
2025-04-25,90,West,237
2025-04-25,90,East,256
2025-04-25,90,Central,261
2025-05-25,1,West,46
2025-05-25,1,East,203
2025-05-25,1,Central,186
2025-05-25,2,West,257
2025-05-25,2,East,5
2025-05-25,2,Central,339
2025-05-25,3,West,122
2025-05-25,3,East,434
2025-05-25,3,Central,493
2025-05-25,4,West,412
2025-05-25,4,East,314
2025-05-25,4,Central,350
2025-05-25,5,West,84
2025-05-25,5,East,387
2025-05-25,5,Central,263
2025-05-25,6,West,71
2025-05-25,6,East,228
2025-05-25,6,Central,81
2025-05-25,7,West,91
2025-05-25,7,East,289
2025-05-25,7,Central,485
2025-05-25,8,West,289
2025-05-25,8,East,337
2025-05-25,8,Central,446
2025-05-25,9,West,495
2025-05-25,9,East,74
2025-05-25,9,Central,376
2025-05-25,10,West,374
2025-05-25,10,East,247
2025-05-25,10,Central,480
2025-05-25,11,West,183
2025-05-25,11,East,20
2025-05-25,11,Central,112
2025-05-25,12,West,389
2025-05-25,12,East,249
2025-05-25,12,Central,118
2025-05-25,13,West,32
2025-05-25,13,East,135
2025-05-25,13,Central,189
2025-05-25,14,West,119
2025-05-25,14,East,21
2025-05-25,14,Central,342
2025-05-25,15,West,105
2025-05-25,15,East,265
2025-05-25,15,Central,464
2025-05-25,16,West,405
2025-05-25,16,East,184
2025-05-25,16,Central,198
2025-05-25,17,West,240
2025-05-25,17,East,469
2025-05-25,17,Central,232
2025-05-25,18,West,451
2025-05-25,18,East,23
2025-05-25,18,Central,20
2025-05-25,19,West,332
2025-05-25,19,East,165
2025-05-25,19,Central,52
2025-05-25,20,West,360
2025-05-25,20,East,495
2025-05-25,20,Central,266
2025-05-25,21,West,324
2025-05-25,21,East,424
2025-05-25,21,Central,140
2025-05-25,22,West,427
2025-05-25,22,East,379
2025-05-25,22,Central,134
2025-05-25,23,West,296
2025-05-25,23,East,278
2025-05-25,23,Central,291
2025-05-25,24,West,89
2025-05-25,24,East,192
2025-05-25,24,Central,334
2025-05-25,25,West,193
2025-05-25,25,East,187
2025-05-25,25,Central,300
2025-05-25,26,West,334
2025-05-25,26,East,459
2025-05-25,26,Central,427
2025-05-25,27,West,39
2025-05-25,27,East,264
2025-05-25,27,Central,128
2025-05-25,28,West,192
2025-05-25,28,East,498
2025-05-25,28,Central,464
2025-05-25,29,West,114
2025-05-25,29,East,264
2025-05-25,29,Central,207
2025-05-25,30,West,180
2025-05-25,30,East,418
2025-05-25,30,Central,444
2025-05-25,31,West,176
2025-05-25,31,East,249
2025-05-25,31,Central,405
2025-05-25,32,West,246
2025-05-25,32,East,454
2025-05-25,32,Central,309
2025-05-25,33,West,3
2025-05-25,33,East,256
2025-05-25,33,Central,451
2025-05-25,34,West,71
2025-05-25,34,East,225
2025-05-25,34,Central,84
2025-05-25,35,West,117
2025-05-25,35,East,39
2025-05-25,35,Central,263
2025-05-25,36,West,329
2025-05-25,36,East,143
2025-05-25,36,Central,108
2025-05-25,37,West,76
2025-05-25,37,East,95
2025-05-25,37,Central,80
2025-05-25,38,West,185
2025-05-25,38,East,308
2025-05-25,38,Central,367
2025-05-25,39,West,418
2025-05-25,39,East,60
2025-05-25,39,Central,338
2025-05-25,40,West,117
2025-05-25,40,East,212
2025-05-25,40,Central,415
2025-05-25,41,West,169
2025-05-25,41,East,368
2025-05-25,41,Central,58
2025-05-25,42,West,246
2025-05-25,42,East,345
2025-05-25,42,Central,245
2025-05-25,43,West,245
2025-05-25,43,East,107
2025-05-25,43,Central,302
2025-05-25,44,West,82
2025-05-25,44,East,331
2025-05-25,44,Central,426
2025-05-25,45,West,210
2025-05-25,45,East,11
2025-05-25,45,Central,124
2025-05-25,46,West,22
2025-05-25,46,East,65
2025-05-25,46,Central,293
2025-05-25,47,West,303
2025-05-25,47,East,82
2025-05-25,47,Central,68
2025-05-25,48,West,322
2025-05-25,48,East,262
2025-05-25,48,Central,20
2025-05-25,49,West,456
2025-05-25,49,East,293
2025-05-25,49,Central,75
2025-05-25,50,West,28
2025-05-25,50,East,85
2025-05-25,50,Central,132
2025-05-25,51,West,472
2025-05-25,51,East,92
2025-05-25,51,Central,264
2025-05-25,52,West,490
2025-05-25,52,East,207
2025-05-25,52,Central,306
2025-05-25,53,West,496
2025-05-25,53,East,288
2025-05-25,53,Central,326
2025-05-25,54,West,9
2025-05-25,54,East,449
2025-05-25,54,Central,368
2025-05-25,55,West,372
2025-05-25,55,East,338
2025-05-25,55,Central,420
2025-05-25,56,West,145
2025-05-25,56,East,484
2025-05-25,56,Central,43
2025-05-25,57,West,110
2025-05-25,57,East,229
2025-05-25,57,Central,310
2025-05-25,58,West,241
2025-05-25,58,East,444
2025-05-25,58,Central,246
2025-05-25,59,West,87
2025-05-25,59,East,112
2025-05-25,59,Central,425
2025-05-25,60,West,210
2025-05-25,60,East,307
2025-05-25,60,Central,73
2025-05-25,61,West,406
2025-05-25,61,East,298
2025-05-25,61,Central,420
2025-05-25,62,West,392
2025-05-25,62,East,93
2025-05-25,62,Central,319
2025-05-25,63,West,337
2025-05-25,63,East,261
2025-05-25,63,Central,135
2025-05-25,64,West,85
2025-05-25,64,East,370
2025-05-25,64,Central,351
2025-05-25,65,West,175
2025-05-25,65,East,472
2025-05-25,65,Central,232
2025-05-25,66,West,305
2025-05-25,66,East,302
2025-05-25,66,Central,35
2025-05-25,67,West,117
2025-05-25,67,East,193
2025-05-25,67,Central,197
2025-05-25,68,West,67
2025-05-25,68,East,55
2025-05-25,68,Central,8
2025-05-25,69,West,103
2025-05-25,69,East,267
2025-05-25,69,Central,440
2025-05-25,70,West,465
2025-05-25,70,East,258
2025-05-25,70,Central,350
2025-05-25,71,West,214
2025-05-25,71,East,423
2025-05-25,71,Central,76
2025-05-25,72,West,310
2025-05-25,72,East,49
2025-05-25,72,Central,90
2025-05-25,73,West,243
2025-05-25,73,East,461
2025-05-25,73,Central,314
2025-05-25,74,West,307
2025-05-25,74,East,19
2025-05-25,74,Central,449
2025-05-25,75,West,401
2025-05-25,75,East,272
2025-05-25,75,Central,257
2025-05-25,76,West,385
2025-05-25,76,East,60
2025-05-25,76,Central,47
2025-05-25,77,West,246
2025-05-25,77,East,337
2025-05-25,77,Central,66
2025-05-25,78,West,461
2025-05-25,78,East,308
2025-05-25,78,Central,276
2025-05-25,79,West,423
2025-05-25,79,East,0
2025-05-25,79,Central,459
2025-05-25,80,West,480
2025-05-25,80,East,396
2025-05-25,80,Central,347
2025-05-25,81,West,332
2025-05-25,81,East,220
2025-05-25,81,Central,267
2025-05-25,82,West,215
2025-05-25,82,East,189
2025-05-25,82,Central,447
2025-05-25,83,West,22
2025-05-25,83,East,357
2025-05-25,83,Central,271
2025-05-25,84,West,219
2025-05-25,84,East,117
2025-05-25,84,Central,480
2025-05-25,85,West,410
2025-05-25,85,East,246
2025-05-25,85,Central,404
2025-05-25,86,West,393
2025-05-25,86,East,195
2025-05-25,86,Central,179
2025-05-25,87,West,301
2025-05-25,87,East,411
2025-05-25,87,Central,379
2025-05-25,88,West,464
2025-05-25,88,East,389
2025-05-25,88,Central,428
2025-05-25,89,West,356
2025-05-25,89,East,294
2025-05-25,89,Central,50
2025-05-25,90,West,217
2025-05-25,90,East,68
2025-05-25,90,Central,130
2025-06-24,1,West,244
2025-06-24,1,East,392
2025-06-24,1,Central,119
2025-06-24,2,West,465
2025-06-24,2,East,439
2025-06-24,2,Central,42
2025-06-24,3,West,145
2025-06-24,3,East,306
2025-06-24,3,Central,448
2025-06-24,4,West,278
2025-06-24,4,East,209
2025-06-24,4,Central,131
2025-06-24,5,West,96
2025-06-24,5,East,2
2025-06-24,5,Central,363
2025-06-24,6,West,380
2025-06-24,6,East,404
2025-06-24,6,Central,3
2025-06-24,7,West,295
2025-06-24,7,East,267
2025-06-24,7,Central,60
2025-06-24,8,West,266
2025-06-24,8,East,3
2025-06-24,8,Central,192
2025-06-24,9,West,335
2025-06-24,9,East,105
2025-06-24,9,Central,352
2025-06-24,10,West,411
2025-06-24,10,East,161
2025-06-24,10,Central,209
2025-06-24,11,West,185
2025-06-24,11,East,54
2025-06-24,11,Central,79
2025-06-24,12,West,218
2025-06-24,12,East,333
2025-06-24,12,Central,299
2025-06-24,13,West,129
2025-06-24,13,East,133
2025-06-24,13,Central,437
2025-06-24,14,West,274
2025-06-24,14,East,216
2025-06-24,14,Central,289
2025-06-24,15,West,187
2025-06-24,15,East,313
2025-06-24,15,Central,141
2025-06-24,16,West,348
2025-06-24,16,East,203
2025-06-24,16,Central,386
2025-06-24,17,West,104
2025-06-24,17,East,211
2025-06-24,17,Central,282
2025-06-24,18,West,401
2025-06-24,18,East,285
2025-06-24,18,Central,247
2025-06-24,19,West,91
2025-06-24,19,East,189
2025-06-24,19,Central,286
2025-06-24,20,West,284
2025-06-24,20,East,247
2025-06-24,20,Central,129
2025-06-24,21,West,157
2025-06-24,21,East,295
2025-06-24,21,Central,176
2025-06-24,22,West,396
2025-06-24,22,East,361
2025-06-24,22,Central,203
2025-06-24,23,West,376
2025-06-24,23,East,70
2025-06-24,23,Central,437
2025-06-24,24,West,442
2025-06-24,24,East,337
2025-06-24,24,Central,60
2025-06-24,25,West,382
2025-06-24,25,East,117
2025-06-24,25,Central,228
2025-06-24,26,West,400
2025-06-24,26,East,358
2025-06-24,26,Central,486
2025-06-24,27,West,82
2025-06-24,27,East,51
2025-06-24,27,Central,109
2025-06-24,28,West,260
2025-06-24,28,East,205
2025-06-24,28,Central,402
2025-06-24,29,West,173
2025-06-24,29,East,410
2025-06-24,29,Central,281
2025-06-24,30,West,314
2025-06-24,30,East,356
2025-06-24,30,Central,350
2025-06-24,31,West,361
2025-06-24,31,East,26
2025-06-24,31,Central,82
2025-06-24,32,West,199
2025-06-24,32,East,493
2025-06-24,32,Central,325
2025-06-24,33,West,2
2025-06-24,33,East,411
2025-06-24,33,Central,46
2025-06-24,34,West,421
2025-06-24,34,East,74
2025-06-24,34,Central,241
2025-06-24,35,West,474
2025-06-24,35,East,307
2025-06-24,35,Central,222
2025-06-24,36,West,45
2025-06-24,36,East,32
2025-06-24,36,Central,134
2025-06-24,37,West,113
2025-06-24,37,East,189
2025-06-24,37,Central,40
2025-06-24,38,West,311
2025-06-24,38,East,19
2025-06-24,38,Central,370
2025-06-24,39,West,196
2025-06-24,39,East,476
2025-06-24,39,Central,205
2025-06-24,40,West,314
2025-06-24,40,East,335
2025-06-24,40,Central,266
2025-06-24,41,West,146
2025-06-24,41,East,364
2025-06-24,41,Central,493
2025-06-24,42,West,305
2025-06-24,42,East,29
2025-06-24,42,Central,484
2025-06-24,43,West,396
2025-06-24,43,East,419
2025-06-24,43,Central,89
2025-06-24,44,West,327
2025-06-24,44,East,253
2025-06-24,44,Central,224
2025-06-24,45,West,5
2025-06-24,45,East,103
2025-06-24,45,Central,435
2025-06-24,46,West,336
2025-06-24,46,East,476
2025-06-24,46,Central,411
2025-06-24,47,West,265
2025-06-24,47,East,146
2025-06-24,47,Central,99
2025-06-24,48,West,17
2025-06-24,48,East,401
2025-06-24,48,Central,306
2025-06-24,49,West,261
2025-06-24,49,East,264
2025-06-24,49,Central,357
2025-06-24,50,West,118
2025-06-24,50,East,314
2025-06-24,50,Central,86
2025-06-24,51,West,345
2025-06-24,51,East,18
2025-06-24,51,Central,184
2025-06-24,52,West,122
2025-06-24,52,East,335
2025-06-24,52,Central,0
2025-06-24,53,West,499
2025-06-24,53,East,80
2025-06-24,53,Central,44
2025-06-24,54,West,141
2025-06-24,54,East,399
2025-06-24,54,Central,204
2025-06-24,55,West,180
2025-06-24,55,East,342
2025-06-24,55,Central,202
2025-06-24,56,West,207
2025-06-24,56,East,300
2025-06-24,56,Central,102
2025-06-24,57,West,265
2025-06-24,57,East,7
2025-06-24,57,Central,377
2025-06-24,58,West,360
2025-06-24,58,East,35
2025-06-24,58,Central,470
2025-06-24,59,West,46
2025-06-24,59,East,281
2025-06-24,59,Central,145
2025-06-24,60,West,371
2025-06-24,60,East,424
2025-06-24,60,Central,286
2025-06-24,61,West,468
2025-06-24,61,East,298
2025-06-24,61,Central,178
2025-06-24,62,West,177
2025-06-24,62,East,493
2025-06-24,62,Central,417
2025-06-24,63,West,141
2025-06-24,63,East,115
2025-06-24,63,Central,310
2025-06-24,64,West,493
2025-06-24,64,East,99
2025-06-24,64,Central,232
2025-06-24,65,West,476
2025-06-24,65,East,206
2025-06-24,65,Central,294
2025-06-24,66,West,2
2025-06-24,66,East,133
2025-06-24,66,Central,89
2025-06-24,67,West,208
2025-06-24,67,East,259
2025-06-24,67,Central,54
2025-06-24,68,West,286
2025-06-24,68,East,37
2025-06-24,68,Central,257
2025-06-24,69,West,150
2025-06-24,69,East,174
2025-06-24,69,Central,484
2025-06-24,70,West,59
2025-06-24,70,East,411
2025-06-24,70,Central,262
2025-06-24,71,West,489
2025-06-24,71,East,131
2025-06-24,71,Central,448
2025-06-24,72,West,275
2025-06-24,72,East,416
2025-06-24,72,Central,406
2025-06-24,73,West,294
2025-06-24,73,East,128
2025-06-24,73,Central,355
2025-06-24,74,West,226
2025-06-24,74,East,494
2025-06-24,74,Central,193
2025-06-24,75,West,288
2025-06-24,75,East,247
2025-06-24,75,Central,394
2025-06-24,76,West,124
2025-06-24,76,East,387
2025-06-24,76,Central,173
2025-06-24,77,West,492
2025-06-24,77,East,397
2025-06-24,77,Central,234
2025-06-24,78,West,348
2025-06-24,78,East,235
2025-06-24,78,Central,459
2025-06-24,79,West,300
2025-06-24,79,East,441
2025-06-24,79,Central,14
2025-06-24,80,West,246
2025-06-24,80,East,59
2025-06-24,80,Central,132
2025-06-24,81,West,34
2025-06-24,81,East,195
2025-06-24,81,Central,324
2025-06-24,82,West,403
2025-06-24,82,East,112
2025-06-24,82,Central,346
2025-06-24,83,West,359
2025-06-24,83,East,117
2025-06-24,83,Central,409
2025-06-24,84,West,161
2025-06-24,84,East,211
2025-06-24,84,Central,489
2025-06-24,85,West,180
2025-06-24,85,East,264
2025-06-24,85,Central,274
2025-06-24,86,West,4
2025-06-24,86,East,358
2025-06-24,86,Central,426
2025-06-24,87,West,134
2025-06-24,87,East,127
2025-06-24,87,Central,147
2025-06-24,88,West,47
2025-06-24,88,East,204
2025-06-24,88,Central,344
2025-06-24,89,West,383
2025-06-24,89,East,420
2025-06-24,89,Central,175
2025-06-24,90,West,38
2025-06-24,90,East,283
2025-06-24,90,Central,476
2025-07-24,1,West,91
2025-07-24,1,East,243
2025-07-24,1,Central,160
2025-07-24,2,West,181
2025-07-24,2,East,111
2025-07-24,2,Central,457
2025-07-24,3,West,293
2025-07-24,3,East,137
2025-07-24,3,Central,93
2025-07-24,4,West,484
2025-07-24,4,East,382
2025-07-24,4,Central,349
2025-07-24,5,West,476
2025-07-24,5,East,465
2025-07-24,5,Central,97
2025-07-24,6,West,255
2025-07-24,6,East,377
2025-07-24,6,Central,102
2025-07-24,7,West,120
2025-07-24,7,East,376
2025-07-24,7,Central,123
2025-07-24,8,West,446
2025-07-24,8,East,135
2025-07-24,8,Central,105
2025-07-24,9,West,117
2025-07-24,9,East,103
2025-07-24,9,Central,427
2025-07-24,10,West,127
2025-07-24,10,East,428
2025-07-24,10,Central,316
2025-07-24,11,West,182
2025-07-24,11,East,79
2025-07-24,11,Central,398
2025-07-24,12,West,54
2025-07-24,12,East,61
2025-07-24,12,Central,471
2025-07-24,13,West,40
2025-07-24,13,East,346
2025-07-24,13,Central,489
2025-07-24,14,West,339
2025-07-24,14,East,252
2025-07-24,14,Central,314
2025-07-24,15,West,3
2025-07-24,15,East,391
2025-07-24,15,Central,438
2025-07-24,16,West,277
2025-07-24,16,East,490
2025-07-24,16,Central,21
2025-07-24,17,West,434
2025-07-24,17,East,246
2025-07-24,17,Central,190
2025-07-24,18,West,317
2025-07-24,18,East,161
2025-07-24,18,Central,252
2025-07-24,19,West,459
2025-07-24,19,East,451
2025-07-24,19,Central,459
2025-07-24,20,West,294
2025-07-24,20,East,444
2025-07-24,20,Central,140
2025-07-24,21,West,251
2025-07-24,21,East,93
2025-07-24,21,Central,391
2025-07-24,22,West,468
2025-07-24,22,East,261
2025-07-24,22,Central,143
2025-07-24,23,West,203
2025-07-24,23,East,113
2025-07-24,23,Central,384
2025-07-24,24,West,295
2025-07-24,24,East,65
2025-07-24,24,Central,27
2025-07-24,25,West,269
2025-07-24,25,East,409
2025-07-24,25,Central,216
2025-07-24,26,West,244
2025-07-24,26,East,481
2025-07-24,26,Central,276
2025-07-24,27,West,16
2025-07-24,27,East,257
2025-07-24,27,Central,177
2025-07-24,28,West,201
2025-07-24,28,East,440
2025-07-24,28,Central,351
2025-07-24,29,West,397
2025-07-24,29,East,89
2025-07-24,29,Central,234
2025-07-24,30,West,499
2025-07-24,30,East,61
2025-07-24,30,Central,357
2025-07-24,31,West,265
2025-07-24,31,East,235
2025-07-24,31,Central,161
2025-07-24,32,West,352
2025-07-24,32,East,4
2025-07-24,32,Central,6
2025-07-24,33,West,345
2025-07-24,33,East,107
2025-07-24,33,Central,194
2025-07-24,34,West,297
2025-07-24,34,East,51
2025-07-24,34,Central,166
2025-07-24,35,West,185
2025-07-24,35,East,313
2025-07-24,35,Central,441
2025-07-24,36,West,132
2025-07-24,36,East,95
2025-07-24,36,Central,280
